animal,timestamp,lon,lat,datetime_utc,datetime_hst,month,year,season,tod,nearest_island,w_l_ward,date,Date,moon.phase,MEI,Periodmei,Periodmeifull
MdTag004,7/12/2008 22:00,-155.9213513,19.39985945,7/12/2008 22:00,7/12/2008 12:00,7,2008,spring,Day,Hawai'i,leeward,7/12/2008 22:00,7/12/2008,1st Quarter,-0.9,LN,La Niña
MdTag004,7/13/2008 2:00,-155.966588,19.4091952,7/13/2008 2:00,7/12/2008 16:00,7,2008,spring,Day,Hawai'i,leeward,7/13/2008 2:00,7/13/2008,1st Quarter,-0.9,LN,La Niña
MdTag004,7/13/2008 6:00,-155.9897894,19.37070033,7/13/2008 6:00,7/12/2008 20:00,7,2008,spring,Night,Hawai'i,leeward,7/13/2008 6:00,7/13/2008,1st Quarter,-0.9,LN,La Niña
MdTag004,7/13/2008 10:00,-155.9842647,19.34914292,7/13/2008 10:00,7/13/2008 0:00,7,2008,spring,Night,Hawai'i,leeward,7/13/2008 10:00,7/13/2008,1st Quarter,-0.9,LN,La Niña
MdTag004,7/13/2008 14:00,-155.976294,19.37220375,7/13/2008 14:00,7/13/2008 4:00,7,2008,spring,Night,Hawai'i,leeward,7/13/2008 14:00,7/13/2008,1st Quarter,-0.9,LN,La Niña
MdTag004,7/13/2008 18:00,-156.0019654,19.38904411,7/13/2008 18:00,7/13/2008 8:00,7,2008,spring,Day,Hawai'i,leeward,7/13/2008 18:00,7/13/2008,1st Quarter,-0.9,LN,La Niña
MdTag004,7/13/2008 22:00,-156.0283549,19.41525548,7/13/2008 22:00,7/13/2008 12:00,7,2008,spring,Day,Hawai'i,leeward,7/13/2008 22:00,7/13/2008,1st Quarter,-0.9,LN,La Niña
MdTag004,7/14/2008 2:00,-155.9993837,19.43869616,7/14/2008 2:00,7/13/2008 16:00,7,2008,spring,Day,Hawai'i,leeward,7/14/2008 2:00,7/14/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/14/2008 6:00,-155.9535292,19.37494157,7/14/2008 6:00,7/13/2008 20:00,7,2008,spring,Night,Hawai'i,leeward,7/14/2008 6:00,7/14/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/14/2008 10:00,-155.9177471,19.34194632,7/14/2008 10:00,7/14/2008 0:00,7,2008,spring,Night,Hawai'i,leeward,7/14/2008 10:00,7/14/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/14/2008 14:00,-155.8912978,19.32432136,7/14/2008 14:00,7/14/2008 4:00,7,2008,spring,Night,Hawai'i,leeward,7/14/2008 14:00,7/14/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/14/2008 18:00,-155.9282236,19.35991416,7/14/2008 18:00,7/14/2008 8:00,7,2008,spring,Day,Hawai'i,leeward,7/14/2008 18:00,7/14/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/14/2008 22:00,-155.9702733,19.41957368,7/14/2008 22:00,7/14/2008 12:00,7,2008,spring,Day,Hawai'i,leeward,7/14/2008 22:00,7/14/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/15/2008 2:00,-155.9989052,19.4797732,7/15/2008 2:00,7/14/2008 16:00,7,2008,spring,Day,Hawai'i,leeward,7/15/2008 2:00,7/15/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/15/2008 6:00,-156.0102252,19.53527947,7/15/2008 6:00,7/14/2008 20:00,7,2008,spring,Night,Hawai'i,leeward,7/15/2008 6:00,7/15/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/15/2008 10:00,-156.027665,19.57358806,7/15/2008 10:00,7/15/2008 0:00,7,2008,spring,Night,Hawai'i,leeward,7/15/2008 10:00,7/15/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/15/2008 14:00,-156.0423097,19.60834216,7/15/2008 14:00,7/15/2008 4:00,7,2008,spring,Night,Hawai'i,leeward,7/15/2008 14:00,7/15/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/15/2008 18:00,-156.1003694,19.68910516,7/15/2008 18:00,7/15/2008 8:00,7,2008,spring,Day,Hawai'i,leeward,7/15/2008 18:00,7/15/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/15/2008 22:00,-156.1361095,19.79632243,7/15/2008 22:00,7/15/2008 12:00,7,2008,spring,Day,Hawai'i,leeward,7/15/2008 22:00,7/15/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/16/2008 2:00,-156.1536052,19.86977402,7/16/2008 2:00,7/15/2008 16:00,7,2008,spring,Day,Hawai'i,leeward,7/16/2008 2:00,7/16/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/16/2008 6:00,-156.1797138,19.94333209,7/16/2008 6:00,7/15/2008 20:00,7,2008,spring,Night,Hawai'i,leeward,7/16/2008 6:00,7/16/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/16/2008 10:00,-156.2133113,19.97392477,7/16/2008 10:00,7/16/2008 0:00,7,2008,spring,Night,Hawai'i,leeward,7/16/2008 10:00,7/16/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/16/2008 14:00,-156.2441998,19.97915265,7/16/2008 14:00,7/16/2008 4:00,7,2008,spring,Night,Hawai'i,leeward,7/16/2008 14:00,7/16/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/16/2008 18:00,-156.2314584,19.9420965,7/16/2008 18:00,7/16/2008 8:00,7,2008,spring,Day,Hawai'i,leeward,7/16/2008 18:00,7/16/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/16/2008 22:00,-156.1711288,19.90017031,7/16/2008 22:00,7/16/2008 12:00,7,2008,spring,Day,Hawai'i,leeward,7/16/2008 22:00,7/16/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/17/2008 2:00,-156.1381029,19.81807017,7/17/2008 2:00,7/16/2008 16:00,7,2008,spring,Day,Hawai'i,leeward,7/17/2008 2:00,7/17/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/17/2008 6:00,-156.1016594,19.71856559,7/17/2008 6:00,7/16/2008 20:00,7,2008,spring,Night,Hawai'i,leeward,7/17/2008 6:00,7/17/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/17/2008 10:00,-156.0728927,19.70304406,7/17/2008 10:00,7/17/2008 0:00,7,2008,spring,Night,Hawai'i,leeward,7/17/2008 10:00,7/17/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/17/2008 14:00,-156.0698553,19.67597355,7/17/2008 14:00,7/17/2008 4:00,7,2008,spring,Night,Hawai'i,leeward,7/17/2008 14:00,7/17/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/17/2008 18:00,-156.0326604,19.57213607,7/17/2008 18:00,7/17/2008 8:00,7,2008,spring,Day,Hawai'i,leeward,7/17/2008 18:00,7/17/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/17/2008 22:00,-155.9921813,19.48404204,7/17/2008 22:00,7/17/2008 12:00,7,2008,spring,Day,Hawai'i,leeward,7/17/2008 22:00,7/17/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/18/2008 2:00,-155.9336199,19.38637748,7/18/2008 2:00,7/17/2008 16:00,7,2008,spring,Day,Hawai'i,leeward,7/18/2008 2:00,7/18/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/18/2008 6:00,-155.9306708,19.39110298,7/18/2008 6:00,7/17/2008 20:00,7,2008,spring,Night,Hawai'i,leeward,7/18/2008 6:00,7/18/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/18/2008 10:00,-155.9193462,19.34330657,7/18/2008 10:00,7/18/2008 0:00,7,2008,spring,Night,Hawai'i,leeward,7/18/2008 10:00,7/18/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/18/2008 14:00,-155.9227005,19.32855704,7/18/2008 14:00,7/18/2008 4:00,7,2008,spring,Night,Hawai'i,leeward,7/18/2008 14:00,7/18/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/18/2008 18:00,-155.9215,19.31597089,7/18/2008 18:00,7/18/2008 8:00,7,2008,spring,Day,Hawai'i,leeward,7/18/2008 18:00,7/18/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/18/2008 22:00,-155.9391329,19.20250077,7/18/2008 22:00,7/18/2008 12:00,7,2008,spring,Day,Hawai'i,leeward,7/18/2008 22:00,7/18/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/19/2008 2:00,-155.9411452,19.07783093,7/19/2008 2:00,7/18/2008 16:00,7,2008,spring,Day,Hawai'i,leeward,7/19/2008 2:00,7/19/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/19/2008 6:00,-155.9499331,19.05602642,7/19/2008 6:00,7/18/2008 20:00,7,2008,spring,Night,Hawai'i,leeward,7/19/2008 6:00,7/19/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/19/2008 10:00,-155.973724,19.12088056,7/19/2008 10:00,7/19/2008 0:00,7,2008,spring,Night,Hawai'i,leeward,7/19/2008 10:00,7/19/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/19/2008 14:00,-155.9814653,19.19149485,7/19/2008 14:00,7/19/2008 4:00,7,2008,spring,Night,Hawai'i,leeward,7/19/2008 14:00,7/19/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/19/2008 18:00,-155.9271744,19.12034726,7/19/2008 18:00,7/19/2008 8:00,7,2008,spring,Day,Hawai'i,leeward,7/19/2008 18:00,7/19/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/19/2008 22:00,-155.9624706,19.07290577,7/19/2008 22:00,7/19/2008 12:00,7,2008,spring,Day,Hawai'i,leeward,7/19/2008 22:00,7/19/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/20/2008 2:00,-155.9909692,19.04814033,7/20/2008 2:00,7/19/2008 16:00,7,2008,spring,Day,Hawai'i,leeward,7/20/2008 2:00,7/20/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/20/2008 6:00,-155.904037,19.02602809,7/20/2008 6:00,7/19/2008 20:00,7,2008,spring,Night,Hawai'i,leeward,7/20/2008 6:00,7/20/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/20/2008 10:00,-156.0229967,19.03368846,7/20/2008 10:00,7/20/2008 0:00,7,2008,spring,Night,Hawai'i,leeward,7/20/2008 10:00,7/20/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/20/2008 14:00,-156.128203,18.97344549,7/20/2008 14:00,7/20/2008 4:00,7,2008,spring,Night,Hawai'i,leeward,7/20/2008 14:00,7/20/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/20/2008 18:00,-156.0735572,18.98638153,7/20/2008 18:00,7/20/2008 8:00,7,2008,spring,Day,Hawai'i,leeward,7/20/2008 18:00,7/20/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/20/2008 22:00,-155.9366855,18.98859226,7/20/2008 22:00,7/20/2008 12:00,7,2008,spring,Day,Hawai'i,leeward,7/20/2008 22:00,7/20/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/21/2008 2:00,-155.7989153,18.97816065,7/21/2008 2:00,7/20/2008 16:00,7,2008,spring,Day,Hawai'i,leeward,7/21/2008 2:00,7/21/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/21/2008 6:00,-155.8128508,18.95915883,7/21/2008 6:00,7/20/2008 20:00,7,2008,spring,Night,Hawai'i,leeward,7/21/2008 6:00,7/21/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/21/2008 10:00,-155.9774906,19.00070983,7/21/2008 10:00,7/21/2008 0:00,7,2008,spring,Night,Hawai'i,leeward,7/21/2008 10:00,7/21/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/21/2008 14:00,-156.0420262,19.06637657,7/21/2008 14:00,7/21/2008 4:00,7,2008,spring,Night,Hawai'i,leeward,7/21/2008 14:00,7/21/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/21/2008 18:00,-156.0153883,19.08920375,7/21/2008 18:00,7/21/2008 8:00,7,2008,spring,Day,Hawai'i,leeward,7/21/2008 18:00,7/21/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/21/2008 22:00,-155.9960816,19.13297537,7/21/2008 22:00,7/21/2008 12:00,7,2008,spring,Day,Hawai'i,leeward,7/21/2008 22:00,7/21/2008,Full Moon,-0.9,LN,La Niña
MdTag004,7/22/2008 2:00,-155.9688609,19.1013065,7/22/2008 2:00,7/21/2008 16:00,7,2008,spring,Day,Hawai'i,leeward,7/22/2008 2:00,7/22/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/22/2008 6:00,-155.935535,19.1345051,7/22/2008 6:00,7/21/2008 20:00,7,2008,spring,Night,Hawai'i,leeward,7/22/2008 6:00,7/22/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/22/2008 10:00,-155.9511725,19.28618921,7/22/2008 10:00,7/22/2008 0:00,7,2008,spring,Night,Hawai'i,leeward,7/22/2008 10:00,7/22/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/22/2008 14:00,-155.9072687,19.3448626,7/22/2008 14:00,7/22/2008 4:00,7,2008,spring,Night,Hawai'i,leeward,7/22/2008 14:00,7/22/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/22/2008 18:00,-155.9280276,19.38740121,7/22/2008 18:00,7/22/2008 8:00,7,2008,spring,Day,Hawai'i,leeward,7/22/2008 18:00,7/22/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/22/2008 22:00,-155.994776,19.46536312,7/22/2008 22:00,7/22/2008 12:00,7,2008,spring,Day,Hawai'i,leeward,7/22/2008 22:00,7/22/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/23/2008 2:00,-155.9689245,19.44423761,7/23/2008 2:00,7/22/2008 16:00,7,2008,spring,Day,Hawai'i,leeward,7/23/2008 2:00,7/23/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/23/2008 6:00,-155.9523168,19.42910735,7/23/2008 6:00,7/22/2008 20:00,7,2008,spring,Night,Hawai'i,leeward,7/23/2008 6:00,7/23/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/23/2008 10:00,-156.0200389,19.59612061,7/23/2008 10:00,7/23/2008 0:00,7,2008,spring,Night,Hawai'i,leeward,7/23/2008 10:00,7/23/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/23/2008 14:00,-156.0410702,19.63071172,7/23/2008 14:00,7/23/2008 4:00,7,2008,spring,Night,Hawai'i,leeward,7/23/2008 14:00,7/23/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/23/2008 18:00,-156.1135846,19.74667304,7/23/2008 18:00,7/23/2008 8:00,7,2008,spring,Day,Hawai'i,leeward,7/23/2008 18:00,7/23/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/23/2008 22:00,-156.1480337,19.93174702,7/23/2008 22:00,7/23/2008 12:00,7,2008,spring,Day,Hawai'i,leeward,7/23/2008 22:00,7/23/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/24/2008 2:00,-156.133667,20.06848241,7/24/2008 2:00,7/23/2008 16:00,7,2008,spring,Day,Hawai'i,leeward,7/24/2008 2:00,7/24/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/24/2008 6:00,-156.0871232,20.09176402,7/24/2008 6:00,7/23/2008 20:00,7,2008,spring,Night,Hawai'i,leeward,7/24/2008 6:00,7/24/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/24/2008 10:00,-156.0513166,20.14144441,7/24/2008 10:00,7/24/2008 0:00,7,2008,spring,Night,Hawai'i,leeward,7/24/2008 10:00,7/24/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/24/2008 14:00,-156.0541574,20.26799969,7/24/2008 14:00,7/24/2008 4:00,7,2008,spring,Night,Hawai'i,leeward,7/24/2008 14:00,7/24/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/24/2008 18:00,-156.0346177,20.25086535,7/24/2008 18:00,7/24/2008 8:00,7,2008,spring,Day,Hawai'i,leeward,7/24/2008 18:00,7/24/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/24/2008 22:00,-155.9955369,20.24209401,7/24/2008 22:00,7/24/2008 12:00,7,2008,spring,Day,Hawai'i,leeward,7/24/2008 22:00,7/24/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/25/2008 2:00,-156.023635,20.11063018,7/25/2008 2:00,7/24/2008 16:00,7,2008,spring,Day,Hawai'i,leeward,7/25/2008 2:00,7/25/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/25/2008 6:00,-156.0640105,20.04375544,7/25/2008 6:00,7/24/2008 20:00,7,2008,spring,Night,Hawai'i,leeward,7/25/2008 6:00,7/25/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/25/2008 10:00,-156.036273,19.96324391,7/25/2008 10:00,7/25/2008 0:00,7,2008,spring,Night,Hawai'i,leeward,7/25/2008 10:00,7/25/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/25/2008 14:00,-156.033687,19.9110966,7/25/2008 14:00,7/25/2008 4:00,7,2008,spring,Night,Hawai'i,leeward,7/25/2008 14:00,7/25/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/25/2008 18:00,-156.0848202,19.89293771,7/25/2008 18:00,7/25/2008 8:00,7,2008,spring,Day,Hawai'i,leeward,7/25/2008 18:00,7/25/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/25/2008 22:00,-156.1286588,19.89731526,7/25/2008 22:00,7/25/2008 12:00,7,2008,spring,Day,Hawai'i,leeward,7/25/2008 22:00,7/25/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/26/2008 2:00,-156.1215354,19.85856447,7/26/2008 2:00,7/25/2008 16:00,7,2008,spring,Day,Hawai'i,leeward,7/26/2008 2:00,7/26/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/26/2008 6:00,-156.1217974,19.8692515,7/26/2008 6:00,7/25/2008 20:00,7,2008,spring,Night,Hawai'i,leeward,7/26/2008 6:00,7/26/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/26/2008 10:00,-156.0604539,19.90265911,7/26/2008 10:00,7/26/2008 0:00,7,2008,spring,Night,Hawai'i,leeward,7/26/2008 10:00,7/26/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/26/2008 14:00,-156.0718873,19.9807349,7/26/2008 14:00,7/26/2008 4:00,7,2008,spring,Night,Hawai'i,leeward,7/26/2008 14:00,7/26/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/26/2008 18:00,-156.0781543,20.01640161,7/26/2008 18:00,7/26/2008 8:00,7,2008,spring,Day,Hawai'i,leeward,7/26/2008 18:00,7/26/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/26/2008 22:00,-156.0645686,19.95838434,7/26/2008 22:00,7/26/2008 12:00,7,2008,spring,Day,Hawai'i,leeward,7/26/2008 22:00,7/26/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/27/2008 2:00,-156.1406837,19.94810322,7/27/2008 2:00,7/26/2008 16:00,7,2008,spring,Day,Hawai'i,leeward,7/27/2008 2:00,7/27/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/27/2008 6:00,-156.1574819,20.04080916,7/27/2008 6:00,7/26/2008 20:00,7,2008,spring,Night,Hawai'i,leeward,7/27/2008 6:00,7/27/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/27/2008 10:00,-156.1034621,20.09052496,7/27/2008 10:00,7/27/2008 0:00,7,2008,spring,Night,Hawai'i,leeward,7/27/2008 10:00,7/27/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/27/2008 14:00,-156.0995867,20.15251147,7/27/2008 14:00,7/27/2008 4:00,7,2008,spring,Night,Hawai'i,leeward,7/27/2008 14:00,7/27/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/27/2008 18:00,-156.087942,20.10695819,7/27/2008 18:00,7/27/2008 8:00,7,2008,spring,Day,Hawai'i,leeward,7/27/2008 18:00,7/27/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/27/2008 22:00,-156.0321547,20.06299655,7/27/2008 22:00,7/27/2008 12:00,7,2008,spring,Day,Hawai'i,leeward,7/27/2008 22:00,7/27/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/28/2008 2:00,-156.00627,20.03777032,7/28/2008 2:00,7/27/2008 16:00,7,2008,spring,Day,Hawai'i,leeward,7/28/2008 2:00,7/28/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/28/2008 6:00,-156.0249507,19.99778424,7/28/2008 6:00,7/27/2008 20:00,7,2008,spring,Night,Hawai'i,leeward,7/28/2008 6:00,7/28/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/28/2008 10:00,-156.0619522,20.0267008,7/28/2008 10:00,7/28/2008 0:00,7,2008,spring,Night,Hawai'i,leeward,7/28/2008 10:00,7/28/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/28/2008 14:00,-156.0231609,20.09948277,7/28/2008 14:00,7/28/2008 4:00,7,2008,spring,Night,Hawai'i,leeward,7/28/2008 14:00,7/28/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/28/2008 18:00,-156.0025224,20.11687902,7/28/2008 18:00,7/28/2008 8:00,7,2008,spring,Day,Hawai'i,leeward,7/28/2008 18:00,7/28/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/28/2008 22:00,-156.0295599,20.10955162,7/28/2008 22:00,7/28/2008 12:00,7,2008,spring,Day,Hawai'i,leeward,7/28/2008 22:00,7/28/2008,3rd Quarter,-0.9,LN,La Niña
MdTag004,7/29/2008 2:00,-156.07177,20.09564928,7/29/2008 2:00,7/28/2008 16:00,7,2008,spring,Day,Hawai'i,leeward,7/29/2008 2:00,7/29/2008,New Moon,-0.9,LN,La Niña
MdTag004,7/29/2008 6:00,-156.0897687,20.02265365,7/29/2008 6:00,7/28/2008 20:00,7,2008,spring,Night,Hawai'i,leeward,7/29/2008 6:00,7/29/2008,New Moon,-0.9,LN,La Niña
MdTag004,7/29/2008 10:00,-156.1325275,19.99534076,7/29/2008 10:00,7/29/2008 0:00,7,2008,spring,Night,Hawai'i,leeward,7/29/2008 10:00,7/29/2008,New Moon,-0.9,LN,La Niña
MdTag004,7/29/2008 14:00,-156.1361044,19.94038912,7/29/2008 14:00,7/29/2008 4:00,7,2008,spring,Night,Hawai'i,leeward,7/29/2008 14:00,7/29/2008,New Moon,-0.9,LN,La Niña
MdTag004,7/29/2008 18:00,-156.1127763,19.85528868,7/29/2008 18:00,7/29/2008 8:00,7,2008,spring,Day,Hawai'i,leeward,7/29/2008 18:00,7/29/2008,New Moon,-0.9,LN,La Niña
MdTag004,7/29/2008 22:00,-156.095739,19.85635324,7/29/2008 22:00,7/29/2008 12:00,7,2008,spring,Day,Hawai'i,leeward,7/29/2008 22:00,7/29/2008,New Moon,-0.9,LN,La Niña
MdTag004,7/30/2008 2:00,-156.0621088,20.00138245,7/30/2008 2:00,7/29/2008 16:00,7,2008,spring,Day,Hawai'i,leeward,7/30/2008 2:00,7/30/2008,New Moon,-0.9,LN,La Niña
MdTag004,7/30/2008 6:00,-156.1028676,20.16806828,7/30/2008 6:00,7/29/2008 20:00,7,2008,spring,Night,Hawai'i,leeward,7/30/2008 6:00,7/30/2008,New Moon,-0.9,LN,La Niña
MdTag004,7/30/2008 10:00,-156.1335238,20.20520717,7/30/2008 10:00,7/30/2008 0:00,7,2008,spring,Night,Hawai'i,leeward,7/30/2008 10:00,7/30/2008,New Moon,-0.9,LN,La Niña
MdTag004,7/30/2008 14:00,-156.1247026,20.13680025,7/30/2008 14:00,7/30/2008 4:00,7,2008,spring,Night,Hawai'i,leeward,7/30/2008 14:00,7/30/2008,New Moon,-0.9,LN,La Niña
MdTag004,7/30/2008 18:00,-156.1952493,20.00641461,7/30/2008 18:00,7/30/2008 8:00,7,2008,spring,Day,Hawai'i,leeward,7/30/2008 18:00,7/30/2008,New Moon,-0.9,LN,La Niña
MdTag004,7/30/2008 22:00,-156.1498603,19.89972053,7/30/2008 22:00,7/30/2008 12:00,7,2008,spring,Day,Hawai'i,leeward,7/30/2008 22:00,7/30/2008,New Moon,-0.9,LN,La Niña
MdTag004,7/31/2008 2:00,-156.1102478,19.86990813,7/31/2008 2:00,7/30/2008 16:00,7,2008,spring,Day,Hawai'i,leeward,7/31/2008 2:00,7/31/2008,New Moon,-0.9,LN,La Niña
MdTag004,7/31/2008 6:00,-156.1322223,19.87845766,7/31/2008 6:00,7/30/2008 20:00,7,2008,spring,Night,Hawai'i,leeward,7/31/2008 6:00,7/31/2008,New Moon,-0.9,LN,La Niña
MdTag004,7/31/2008 10:00,-156.1163535,19.89962199,7/31/2008 10:00,7/31/2008 0:00,7,2008,spring,Night,Hawai'i,leeward,7/31/2008 10:00,7/31/2008,New Moon,-0.9,LN,La Niña
MdTag004,7/31/2008 14:00,-156.0885941,19.91171018,7/31/2008 14:00,7/31/2008 4:00,7,2008,spring,Night,Hawai'i,leeward,7/31/2008 14:00,7/31/2008,New Moon,-0.9,LN,La Niña
MdTag004,7/31/2008 18:00,-156.1052005,19.84372677,7/31/2008 18:00,7/31/2008 8:00,7,2008,spring,Day,Hawai'i,leeward,7/31/2008 18:00,7/31/2008,New Moon,-0.9,LN,La Niña
MdTag004,7/31/2008 22:00,-156.1395797,19.80651298,7/31/2008 22:00,7/31/2008 12:00,7,2008,spring,Day,Hawai'i,leeward,7/31/2008 22:00,7/31/2008,New Moon,-0.9,LN,La Niña
MdTag004,8/1/2008 2:00,-156.1095334,19.77886745,8/1/2008 2:00,7/31/2008 16:00,8,2008,spring,Day,Hawai'i,leeward,8/1/2008 2:00,8/1/2008,New Moon,-1,LN,La Niña
MdTag004,8/1/2008 6:00,-156.0641292,19.66855911,8/1/2008 6:00,7/31/2008 20:00,8,2008,spring,Night,Hawai'i,leeward,8/1/2008 6:00,8/1/2008,New Moon,-1,LN,La Niña
MdTag004,8/1/2008 10:00,-156.0928716,19.65887128,8/1/2008 10:00,8/1/2008 0:00,8,2008,summer,Night,Hawai'i,leeward,8/1/2008 10:00,8/1/2008,New Moon,-1,LN,La Niña
MdTag004,8/1/2008 14:00,-156.1132685,19.65231657,8/1/2008 14:00,8/1/2008 4:00,8,2008,summer,Night,Hawai'i,leeward,8/1/2008 14:00,8/1/2008,New Moon,-1,LN,La Niña
MdTag004,8/1/2008 18:00,-156.0794623,19.61734413,8/1/2008 18:00,8/1/2008 8:00,8,2008,summer,Day,Hawai'i,leeward,8/1/2008 18:00,8/1/2008,New Moon,-1,LN,La Niña
MdTag004,8/1/2008 22:00,-156.0603374,19.68849935,8/1/2008 22:00,8/1/2008 12:00,8,2008,summer,Day,Hawai'i,leeward,8/1/2008 22:00,8/1/2008,New Moon,-1,LN,La Niña
MdTag004,8/2/2008 2:00,-156.1145361,19.83906888,8/2/2008 2:00,8/1/2008 16:00,8,2008,summer,Day,Hawai'i,leeward,8/2/2008 2:00,8/2/2008,New Moon,-1,LN,La Niña
MdTag004,8/2/2008 6:00,-156.1117153,19.90436504,8/2/2008 6:00,8/1/2008 20:00,8,2008,summer,Night,Hawai'i,leeward,8/2/2008 6:00,8/2/2008,New Moon,-1,LN,La Niña
MdTag004,8/2/2008 10:00,-156.105275,19.94578259,8/2/2008 10:00,8/2/2008 0:00,8,2008,summer,Night,Hawai'i,leeward,8/2/2008 10:00,8/2/2008,New Moon,-1,LN,La Niña
MdTag004,8/2/2008 14:00,-156.1065143,19.98777307,8/2/2008 14:00,8/2/2008 4:00,8,2008,summer,Night,Hawai'i,leeward,8/2/2008 14:00,8/2/2008,New Moon,-1,LN,La Niña
