animal,ptt,datetime_utc,longitud,latitude,LC,error_radius,ellipse_orient,semi_major,semi_minor,LocType,sat_count
MdTag004,83742,7/25/2008 7:15,-156.09292,20.0009,L1,1182,77,7760,180,Kalman smoothed,NA
MdTag004,83742,7/25/2008 8:23,-156.04467,19.98965,L1,1252,105,5651,277,Kalman smoothed,NA
MdTag004,83742,7/25/2008 13:57,-156.03852,19.89078,LA,5451,44,9289,3198,Kalman smoothed,NA
MdTag004,83742,7/25/2008 14:16,-156.04374,19.89561,L0,1911,32,3626,1007,Kalman smoothed,NA
MdTag004,83742,7/25/2008 15:10,-156.03708,19.89554,L1,992,170,3980,247,Kalman smoothed,NA
MdTag004,83742,7/25/2008 15:51,-155.99464,19.87698,L0,4937,125,36369,670,Kalman smoothed,NA
MdTag004,83742,7/25/2008 16:53,-156.01947,19.86315,L0,3924,117,7129,2159,Kalman smoothed,NA
MdTag004,83742,7/25/2008 19:16,-156.10213,19.89169,LB,1838,105,2551,1324,Kalman smoothed,NA
MdTag004,83742,7/25/2008 19:42,-156.1155,19.89413,L1,515,150,1121,236,Kalman smoothed,NA
MdTag004,83742,7/25/2008 20:53,-156.11091,19.89414,L0,1748,121,6285,486,Kalman smoothed,NA
MdTag004,83742,7/25/2008 21:27,-156.11554,19.8912,LB,9263,90,9987,8590,Kalman smoothed,NA
MdTag004,83742,7/25/2008 23:35,-156.13492,19.88212,L1,553,92,1179,259,Kalman smoothed,NA
MdTag004,83742,7/26/2008 1:11,-156.13345,19.85415,LA,5712,94,7351,4437,Kalman smoothed,NA
MdTag004,83742,7/26/2008 2:23,-156.1356,19.83298,L0,2938,32,12118,712,Kalman smoothed,NA
MdTag004,83742,7/26/2008 3:07,-156.15443,19.87624,L0,8906,56,31359,2529,Kalman smoothed,NA
MdTag004,83742,7/26/2008 4:06,-156.14762,19.87162,L0,2529,15,8293,771,Kalman smoothed,NA
MdTag004,83742,7/26/2008 6:52,-156.10756,19.87408,L1,1187,140,4892,288,Kalman smoothed,NA
MdTag004,83742,7/26/2008 7:56,-156.05748,19.87032,L0,3046,79,7756,1196,Kalman smoothed,NA
MdTag004,83742,7/26/2008 8:30,-156.03345,19.87815,L0,4366,89,32085,594,Kalman smoothed,NA
MdTag004,83742,7/26/2008 9:44,-156.01259,19.90313,LB,5936,95,7864,4480,Kalman smoothed,NA
MdTag004,83742,7/26/2008 15:29,-156.14284,20.01258,L0,1936,100,29729,126,Kalman smoothed,NA
MdTag004,83742,7/26/2008 16:41,-156.1064,20.02087,L0,1858,114,8603,401,Kalman smoothed,NA
MdTag004,83742,7/26/2008 19:19,-156.09186,20.01138,L1,1070,104,5897,194,Kalman smoothed,NA
MdTag004,83742,7/26/2008 20:31,-156.10704,19.98705,L0,2441,104,45460,131,Kalman smoothed,NA
MdTag004,83742,7/26/2008 21:03,-156.06704,19.96876,L3,183,141,371,90,Kalman smoothed,NA
MdTag004,83742,7/26/2008 22:11,-156.05001,19.96274,LB,2462,137,2716,2231,Kalman smoothed,NA
MdTag004,83742,7/26/2008 23:22,-156.0813,19.95909,L0,3949,158,20568,758,Kalman smoothed,NA
MdTag004,83742,7/27/2008 1:00,-156.11737,19.94642,LB,4292,179,4519,4076,Kalman smoothed,NA
MdTag004,83742,7/27/2008 2:13,-156.14327,19.93998,L1,766,168,1767,332,Kalman smoothed,NA
MdTag004,83742,7/27/2008 2:38,-156.16115,19.95249,L2,274,30,1466,51,Kalman smoothed,NA
MdTag004,83742,7/27/2008 3:52,-156.17191,20.00318,L2,350,122,758,161,Kalman smoothed,NA
MdTag004,83742,7/27/2008 7:33,-156.14526,20.04245,LB,5441,114,7027,4212,Kalman smoothed,NA
MdTag004,83742,7/27/2008 9:18,-156.10848,20.07197,L0,3329,4,12750,869,Kalman smoothed,NA
MdTag004,83742,7/27/2008 13:38,-156.09579,20.15612,L0,1963,22,13754,280,Kalman smoothed,NA
MdTag004,83742,7/27/2008 14:48,-156.10419,20.15851,L1,550,70,1204,251,Kalman smoothed,NA
MdTag004,83742,7/27/2008 16:28,-156.08873,20.16682,L1,1220,143,4283,347,Kalman smoothed,NA
MdTag004,83742,7/27/2008 16:45,-156.07875,20.15519,L1,953,13,4533,200,Kalman smoothed,NA
MdTag004,83742,7/27/2008 19:03,-156.07152,20.07077,L0,1615,88,7491,348,Kalman smoothed,NA
MdTag004,83742,7/27/2008 20:05,-156.07999,20.05336,L3,139,106,271,71,Kalman smoothed,NA
MdTag004,83742,7/27/2008 20:40,-156.05641,20.06119,L2,350,70,399,306,Kalman smoothed,NA
MdTag004,83742,7/27/2008 21:43,-156.03411,20.05822,L0,1926,77,5192,714,Kalman smoothed,NA
MdTag004,83742,7/27/2008 23:08,-156.02543,20.07098,L0,4355,102,19937,951,Kalman smoothed,NA
MdTag004,83742,7/28/2008 0:55,-156.01933,20.06848,L0,1756,27,6489,475,Kalman smoothed,NA
MdTag004,83742,7/28/2008 1:59,-155.98311,20.04611,L0,3065,59,13916,675,Kalman smoothed,NA
MdTag004,83742,7/28/2008 2:13,-155.97659,20.04018,L0,1664,78,9011,307,Kalman smoothed,NA
MdTag004,83742,7/28/2008 3:44,-155.98153,20.02003,L2,478,74,2681,85,Kalman smoothed,NA
MdTag004,83742,7/28/2008 7:17,-156.0539,19.99846,L1,1378,102,6704,283,Kalman smoothed,NA
MdTag004,83742,7/28/2008 7:56,-156.05259,20.01395,L0,4632,99,9932,2160,Kalman smoothed,NA
MdTag004,83742,7/28/2008 8:54,-156.06203,20.00855,L0,1998,140,6374,626,Kalman smoothed,NA
MdTag004,83742,7/28/2008 14:49,-156.00173,20.14319,LB,5871,113,6916,4983,Kalman smoothed,NA
MdTag004,83742,7/28/2008 19:41,-156.00716,20.11325,L3,218,125,268,176,Kalman smoothed,NA
MdTag004,83742,7/28/2008 20:15,-156.01888,20.11733,L0,2159,128,5101,913,Kalman smoothed,NA
MdTag004,83742,7/29/2008 0:43,-156.0605,20.09787,L1,1253,1,7877,199,Kalman smoothed,NA
MdTag004,83742,7/29/2008 3:27,-156.07959,20.07894,L1,821,69,5337,126,Kalman smoothed,NA
MdTag004,83742,7/29/2008 3:28,-156.07936,20.07873,L1,791,67,1943,322,Kalman smoothed,NA
MdTag004,83742,7/29/2008 6:53,-156.09023,20.01376,L1,899,140,2147,376,Kalman smoothed,NA
MdTag004,83742,7/29/2008 7:31,-156.06795,20.00697,L1,927,110,1322,649,Kalman smoothed,NA
MdTag004,83742,7/29/2008 8:33,-156.09031,19.98148,L0,2046,1,11530,363,Kalman smoothed,NA
MdTag004,83742,7/29/2008 9:12,-156.11863,20.00423,L0,1597,3,4561,559,Kalman smoothed,NA
MdTag004,83742,7/29/2008 13:21,-156.12386,19.94997,LA,5682,99,20223,1596,Kalman smoothed,NA
MdTag004,83742,7/29/2008 16:04,-156.12368,19.89945,L0,2199,124,6191,781,Kalman smoothed,NA
MdTag004,83742,7/29/2008 19:54,-156.10684,19.82718,L0,5297,85,20445,1372,Kalman smoothed,NA
MdTag004,83742,7/29/2008 20:58,-156.10462,19.83509,L1,1324,78,7519,233,Kalman smoothed,NA
MdTag004,83742,7/29/2008 21:42,-156.1063,19.84699,L0,3334,116,4686,2372,Kalman smoothed,NA
MdTag004,83742,7/29/2008 22:58,-156.0911,19.88954,LB,2608,76,3194,2128,Kalman smoothed,NA
MdTag004,83742,7/30/2008 0:29,-156.07096,19.93942,L0,5921,66,47307,741,Kalman smoothed,NA
MdTag004,83742,7/30/2008 3:06,-156.07428,20.04915,L0,2393,76,82942,69,Kalman smoothed,NA
MdTag004,83742,7/30/2008 3:22,-156.0867,20.06636,L0,1857,90,7224,477,Kalman smoothed,NA
MdTag004,83742,7/30/2008 4:49,-156.08202,20.11804,LB,2046,55,2141,1955,Kalman smoothed,NA
MdTag004,83742,7/30/2008 8:05,-156.10659,20.23174,L0,7126,65,68329,743,Kalman smoothed,NA
MdTag004,83742,7/30/2008 8:46,-156.11132,20.21778,L0,12312,73,49726,3048,Kalman smoothed,NA
MdTag004,83742,7/30/2008 9:50,-156.11489,20.2022,LB,9971,79,15753,6311,Kalman smoothed,NA
MdTag004,83742,7/30/2008 13:09,-156.12639,20.15023,L1,810,110,1703,385,Kalman smoothed,NA
MdTag004,83742,7/30/2008 13:55,-156.12744,20.13379,LA,4409,138,5084,3822,Kalman smoothed,NA
MdTag004,83742,7/30/2008 14:08,-156.12027,20.13054,L1,1436,141,4375,471,Kalman smoothed,NA
MdTag004,83742,7/30/2008 15:36,-156.16314,20.08918,L0,1592,101,23681,107,Kalman smoothed,NA
MdTag004,83742,7/30/2008 15:51,-156.17292,20.08062,L1,1210,167,2870,510,Kalman smoothed,NA
MdTag004,83742,7/30/2008 19:39,-156.18688,19.95464,L1,1332,17,7391,240,Kalman smoothed,NA
MdTag004,83742,7/30/2008 21:22,-156.15651,19.90816,LA,1819,103,6011,550,Kalman smoothed,NA
MdTag004,83742,7/31/2008 0:21,-156.07596,19.87328,L1,1106,100,5627,217,Kalman smoothed,NA
MdTag004,83742,7/31/2008 1:30,-156.094,19.87376,LB,3449,133,3502,3396,Kalman smoothed,NA
MdTag004,83742,7/31/2008 3:11,-156.11666,19.86916,LB,3916,170,5442,2817,Kalman smoothed,NA
MdTag004,83742,7/31/2008 4:25,-156.1309,19.86512,L2,298,4,484,183,Kalman smoothed,NA
MdTag004,83742,7/31/2008 6:50,-156.13229,19.8866,L1,550,126,1242,243,Kalman smoothed,NA
MdTag004,83742,7/31/2008 7:43,-156.1281,19.88354,L0,4988,82,29063,856,Kalman smoothed,NA
MdTag004,83742,7/31/2008 13:59,-156.10891,19.89492,LA,4423,28,11111,1760,Kalman smoothed,NA
MdTag004,83742,7/31/2008 15:08,-156.07908,19.89442,L0,1647,83,15574,174,Kalman smoothed,NA
MdTag004,83742,7/31/2008 15:41,-156.04757,19.88492,L0,2292,39,2708,1939,Kalman smoothed,NA
MdTag004,83742,7/31/2008 16:56,-156.03477,19.84545,LB,2121,97,4341,1036,Kalman smoothed,NA
MdTag004,83742,7/31/2008 19:18,-156.13438,19.83841,L0,2367,15,6758,829,Kalman smoothed,NA
MdTag004,83742,7/31/2008 20:14,-156.12678,19.82651,L3,141,98,531,37,Kalman smoothed,NA
MdTag004,83742,7/31/2008 21:53,-156.14306,19.81247,L0,2735,12,4504,1660,Kalman smoothed,NA
MdTag004,83742,7/31/2008 22:28,-156.13926,19.80703,L0,2963,62,5552,1581,Kalman smoothed,NA
MdTag004,83742,8/1/2008 0:12,-156.11346,19.75498,L1,938,138,2400,366,Kalman smoothed,NA
MdTag004,83742,8/1/2008 2:21,-156.08497,19.75627,L2,337,30,946,120,Kalman smoothed,NA
MdTag004,83742,8/1/2008 2:50,-156.07546,19.74572,L0,1810,90,15745,208,Kalman smoothed,NA
MdTag004,83742,8/1/2008 3:57,-156.07998,19.69134,L0,4587,78,23095,911,Kalman smoothed,NA
MdTag004,83742,8/1/2008 6:33,-156.09646,19.65193,L0,4894,61,19631,1220,Kalman smoothed,NA
MdTag004,83742,8/1/2008 15:28,-156.12564,19.63996,L1,1226,78,4056,370,Kalman smoothed,NA
MdTag004,83742,8/1/2008 16:24,-156.11008,19.63603,L0,2048,112,9019,465,Kalman smoothed,NA
MdTag004,83742,8/1/2008 19:51,-156.04374,19.63235,L1,912,71,4920,169,Kalman smoothed,NA
MdTag004,83742,8/1/2008 21:32,-156.07067,19.6874,L2,345,140,1089,109,Kalman smoothed,NA
MdTag004,83742,8/1/2008 22:19,-156.05593,19.66452,L0,3586,25,10350,1242,Kalman smoothed,NA
MdTag004,83742,8/2/2008 0:01,-156.09571,19.75495,L2,412,86,1123,151,Kalman smoothed,NA
MdTag004,83742,8/2/2008 2:00,-156.09221,19.85147,L0,4725,80,17440,1280,Kalman smoothed,NA
MdTag004,83742,8/2/2008 4:20,-156.09806,19.87955,LA,3890,86,7793,1941,Kalman smoothed,NA
MdTag004,83742,8/2/2008 7:45,-156.10297,19.92569,L0,2280,77,48113,108,Kalman smoothed,NA
MdTag004,83742,8/2/2008 9:28,-156.09381,19.92506,LA,5534,9,5847,5236,Kalman smoothed,NA
MdTag004,83742,8/2/2008 15:13,-156.10183,19.99989,L0,2320,142,18178,296,Kalman smoothed,NA
MdTag004,83742,8/2/2008 16:07,-156.08906,20.01195,LA,3048,84,7257,1280,Kalman smoothed,NA
MdTag004,83742,8/2/2008 16:53,-156.07845,20.00414,L0,2131,89,11130,408,Kalman smoothed,NA
MdTag004,83742,8/2/2008 20:17,-156.02201,20.04928,L1,988,141,2078,469,Kalman smoothed,NA
MdTag004,83742,8/2/2008 21:04,-156.0143,20.08085,L1,1303,93,8403,202,Kalman smoothed,NA
MdTag004,83742,8/3/2008 1:31,-156.0539,20.09032,LB,4956,34,5727,4288,Kalman smoothed,NA
MdTag004,83742,8/3/2008 1:32,-156.05375,20.08976,LA,2976,31,3486,2539,Kalman smoothed,NA
MdTag004,83742,8/3/2008 2:27,-156.04677,20.08186,LB,1749,91,5997,510,Kalman smoothed,NA
MdTag004,83742,8/3/2008 3:13,-156.05067,20.05906,L1,626,75,7384,53,Kalman smoothed,NA
MdTag004,83742,8/3/2008 4:16,-156.04076,20.06364,LB,2481,98,3027,2033,Kalman smoothed,NA
MdTag004,83742,8/3/2008 6:37,-156.03242,20.07345,L0,2172,134,7243,651,Kalman smoothed,NA
MdTag004,83742,8/3/2008 7:26,-155.98713,20.12909,L0,5014,69,23294,1079,Kalman smoothed,NA
MdTag004,83742,8/3/2008 13:59,-156.06134,20.11725,L1,926,4,2379,360,Kalman smoothed,NA
MdTag004,83742,8/3/2008 14:03,-156.06051,20.115,LA,1288,6,1606,1032,Kalman smoothed,NA
MdTag004,83742,8/3/2008 15:04,-156.05743,20.09231,L2,468,179,1165,188,Kalman smoothed,NA
MdTag004,83742,8/3/2008 15:39,-156.03978,20.111,L2,339,93,1544,74,Kalman smoothed,NA
MdTag004,83742,8/3/2008 16:48,-156.0221,20.12658,LA,827,103,1747,391,Kalman smoothed,NA
MdTag004,83742,8/3/2008 19:01,-155.99097,20.1505,L0,2284,129,6915,754,Kalman smoothed,NA
MdTag004,83742,8/3/2008 19:59,-155.99544,20.15175,L1,673,97,5877,77,Kalman smoothed,NA
MdTag004,83742,8/3/2008 20:44,-155.96742,20.12888,L2,272,103,800,92,Kalman smoothed,NA
MdTag004,83742,8/3/2008 21:39,-155.98377,20.06024,L0,8155,121,13911,4780,Kalman smoothed,NA
MdTag004,83742,8/4/2008 1:18,-155.96866,20.07526,LB,7570,67,10057,5697,Kalman smoothed,NA
MdTag004,83742,8/4/2008 2:24,-156.00884,20.07612,L0,2752,58,16143,469,Kalman smoothed,NA
MdTag004,83742,8/4/2008 2:54,-156.012,20.05429,L0,4503,46,17225,1177,Kalman smoothed,NA
MdTag004,83742,8/4/2008 3:58,-156.04504,20.01964,L0,1742,104,7253,418,Kalman smoothed,NA
MdTag004,83742,8/4/2008 4:28,-156.06045,20.01708,L2,270,146,648,112,Kalman smoothed,NA
MdTag004,83742,8/4/2008 8:44,-156.1303,19.98638,L0,4713,97,25175,882,Kalman smoothed,NA
MdTag004,83742,8/4/2008 15:13,-156.02754,20.14428,L0,2220,88,24752,199,Kalman smoothed,NA
MdTag004,83742,8/4/2008 16:31,-156.03212,20.15001,L0,5444,74,21775,1361,Kalman smoothed,NA
MdTag004,83742,8/4/2008 20:19,-156.06731,20.10516,L1,1000,100,9506,105,Kalman smoothed,NA
MdTag004,83742,8/4/2008 21:19,-156.07876,20.07472,L0,1603,103,5360,479,Kalman smoothed,NA
MdTag004,83742,8/4/2008 21:56,-156.08097,20.07428,LB,1848,101,2836,1203,Kalman smoothed,NA
MdTag004,83742,8/4/2008 23:31,-156.08285,20.07116,LA,717,89,5348,96,Kalman smoothed,NA
MdTag004,83742,8/5/2008 1:14,-156.08686,20.0824,L0,8117,58,24796,2657,Kalman smoothed,NA
MdTag004,83742,8/5/2008 2:29,-156.11487,20.08423,LB,5118,60,17412,1504,Kalman smoothed,NA
MdTag004,83742,8/5/2008 3:52,-156.09607,20.00119,L1,1235,89,9243,165,Kalman smoothed,NA
MdTag004,83742,8/5/2008 3:59,-156.09627,20.00004,LA,1531,87,2628,891,Kalman smoothed,NA
MdTag004,83742,8/5/2008 8:24,-156.07678,20.03791,L0,3011,100,20546,441,Kalman smoothed,NA
MdTag004,83742,8/5/2008 13:46,-156.12307,20.06245,L0,6385,154,17846,2284,Kalman smoothed,NA
MdTag004,83742,8/5/2008 14:54,-156.08846,20.07829,L0,1564,92,7215,339,Kalman smoothed,NA
MdTag004,83742,8/5/2008 16:16,-156.07661,20.05665,LB,3092,128,5020,1904,Kalman smoothed,NA
MdTag004,83742,8/5/2008 19:12,-156.05427,20.01031,L0,1815,114,8669,380,Kalman smoothed,NA
MdTag004,83742,8/5/2008 19:57,-156.0413,20.02185,L1,541,70,621,470,Kalman smoothed,NA
MdTag004,83742,8/5/2008 20:54,-156.05302,19.99795,L2,351,116,432,284,Kalman smoothed,NA
MdTag004,83742,8/5/2008 23:16,-156.08723,19.9699,LB,4424,95,10026,1952,Kalman smoothed,NA
MdTag004,83742,8/6/2008 1:03,-156.10665,19.99791,L1,1270,24,4355,370,Kalman smoothed,NA
MdTag004,83742,8/6/2008 1:52,-156.11888,20.01536,L1,1410,72,4119,482,Kalman smoothed,NA
MdTag004,83742,8/6/2008 7:03,-156.13045,19.98468,LB,1371,88,2699,696,Kalman smoothed,NA
MdTag004,83742,8/6/2008 8:07,-156.13412,19.96206,L3,240,67,576,100,Kalman smoothed,NA
MdTag004,83742,8/6/2008 8:51,-156.13268,19.95772,L0,7462,105,17755,3136,Kalman smoothed,NA
MdTag004,83742,8/6/2008 14:28,-156.10049,20.06173,L2,438,160,805,238,Kalman smoothed,NA
MdTag004,83742,8/6/2008 14:28,-156.09977,20.06133,L2,438,174,943,203,Kalman smoothed,NA
MdTag004,83742,8/6/2008 16:05,-156.07548,20.04397,L1,1028,114,8662,122,Kalman smoothed,NA
MdTag004,83742,8/6/2008 16:07,-156.07612,20.04249,L0,2275,114,7412,698,Kalman smoothed,NA
MdTag004,83742,8/6/2008 19:33,-156.03149,20.0701,L1,620,142,2314,166,Kalman smoothed,NA
MdTag004,83742,8/6/2008 20:33,-156.01297,20.07491,L1,676,68,2378,192,Kalman smoothed,NA
MdTag004,83742,8/6/2008 23:09,-156.01597,20.08447,L2,388,139,445,337,Kalman smoothed,NA
MdTag004,83742,8/7/2008 0:53,-156.1376,20.08326,L0,1954,69,10605,360,Kalman smoothed,NA
MdTag004,83742,8/7/2008 1:43,-156.1154,20.0801,LB,4044,79,4961,3295,Kalman smoothed,NA
MdTag004,83742,8/7/2008 3:23,-156.03867,20.07206,L1,1202,80,11456,126,Kalman smoothed,NA
MdTag004,83742,8/7/2008 4:57,-156.06516,20.06777,L1,1277,170,3106,525,Kalman smoothed,NA
MdTag004,83742,8/7/2008 8:25,-156.0691,20.05359,L0,1678,78,14655,192,Kalman smoothed,NA
MdTag004,83742,8/7/2008 13:21,-156.04103,20.11985,L0,4648,94,24629,877,Kalman smoothed,NA
MdTag004,83742,8/7/2008 14:08,-156.0318,20.11702,LB,4249,86,10504,1718,Kalman smoothed,NA
MdTag004,83742,8/7/2008 14:20,-156.03046,20.11654,L0,5115,83,27914,937,Kalman smoothed,NA
MdTag004,83742,8/7/2008 15:49,-156.02038,20.1161,L0,3012,85,4028,2251,Kalman smoothed,NA
MdTag004,83742,8/7/2008 15:58,-156.02131,20.13262,L1,785,163,1345,457,Kalman smoothed,NA
MdTag004,83742,8/7/2008 19:09,-156.00891,20.15507,L0,2392,125,8473,675,Kalman smoothed,NA
MdTag004,83742,8/7/2008 23:02,-155.99359,20.21394,LA,1066,88,9873,115,Kalman smoothed,NA
MdTag004,83742,8/8/2008 0:38,-156.01314,20.19467,L1,1191,115,3475,408,Kalman smoothed,NA
MdTag004,83742,8/8/2008 4:32,-156.04454,20.18359,L1,1161,157,4334,311,Kalman smoothed,NA
MdTag004,83742,8/8/2008 6:23,-156.02623,20.23515,LA,3233,121,9999,1045,Kalman smoothed,NA
MdTag004,83742,8/8/2008 7:59,-156.01203,20.26816,L0,5279,77,331708,84,Kalman smoothed,NA
MdTag004,83742,8/8/2008 9:07,-156.02068,20.27288,LA,7862,64,20856,2963,Kalman smoothed,NA
MdTag004,83742,8/8/2008 13:10,-156.03001,20.30898,L0,4008,106,28072,572,Kalman smoothed,NA
MdTag004,83742,8/8/2008 14:09,-156.02333,20.34814,L0,5907,90,9577,3643,Kalman smoothed,NA
MdTag004,83742,8/8/2008 15:22,-156.00972,20.3213,L0,1799,69,9601,337,Kalman smoothed,NA
MdTag004,83742,8/8/2008 15:49,-156.01945,20.32604,L1,1351,1,2555,714,Kalman smoothed,NA
MdTag004,83742,8/8/2008 16:57,-156.00035,20.34028,LB,2074,86,2683,1603,Kalman smoothed,NA
MdTag004,83742,8/8/2008 19:53,-155.95909,20.38252,L0,2425,75,10688,550,Kalman smoothed,NA
MdTag004,83742,8/8/2008 20:31,-155.94543,20.3805,LA,3180,100,53787,188,Kalman smoothed,NA
MdTag004,83742,8/8/2008 22:04,-155.9082,20.3851,LB,5730,96,9429,3481,Kalman smoothed,NA
MdTag004,83742,8/8/2008 22:44,-155.89018,20.40592,LB,9275,94,18324,4694,Kalman smoothed,NA
MdTag004,83742,8/9/2008 4:08,-155.88794,20.44113,LB,8285,107,11818,5807,Kalman smoothed,NA
MdTag004,83742,8/9/2008 4:44,-155.88994,20.4437,LB,6414,85,7561,5440,Kalman smoothed,NA
MdTag004,83742,8/9/2008 7:04,-155.928,20.43564,LA,218,113,601,79,Kalman smoothed,NA
MdTag004,83742,8/9/2008 7:38,-155.94317,20.43098,L3,197,74,437,88,Kalman smoothed,NA
MdTag004,83742,8/9/2008 8:44,-155.94079,20.36567,L1,1485,149,7655,288,Kalman smoothed,NA
MdTag004,83742,8/9/2008 9:16,-155.94879,20.357,LA,2845,138,5838,1386,Kalman smoothed,NA
MdTag004,83742,8/9/2008 13:01,-155.9403,20.39786,L0,2639,91,11545,603,Kalman smoothed,NA
MdTag004,83742,8/9/2008 14:54,-155.93979,20.41295,L1,1371,108,6320,297,Kalman smoothed,NA
MdTag004,83742,8/9/2008 15:31,-155.96049,20.39761,L0,3272,113,5758,1859,Kalman smoothed,NA
MdTag004,83742,8/9/2008 16:34,-155.97215,20.41364,L0,2637,78,11682,595,Kalman smoothed,NA
MdTag004,83742,8/9/2008 19:31,-155.9583,20.37499,L1,1065,142,5669,200,Kalman smoothed,NA
MdTag004,83742,8/9/2008 20:11,-155.93617,20.37774,LB,1536,126,1708,1381,Kalman smoothed,NA
MdTag004,83742,8/9/2008 21:10,-155.90534,20.38381,L0,1588,78,4321,583,Kalman smoothed,NA
MdTag004,83742,8/9/2008 22:36,-155.93233,20.41638,L0,3963,57,9621,1632,Kalman smoothed,NA
MdTag004,83742,8/10/2008 0:20,-155.933,20.41073,L3,224,51,291,171,Kalman smoothed,NA
MdTag004,83742,8/10/2008 2:05,-155.9052,20.45634,L1,1236,29,2017,757,Kalman smoothed,NA
MdTag004,83742,8/10/2008 3:45,-155.90009,20.41673,L1,855,100,3121,234,Kalman smoothed,NA
MdTag004,83742,8/10/2008 4:27,-155.89786,20.40761,LB,2790,97,3685,2111,Kalman smoothed,NA
MdTag004,83742,8/10/2008 7:12,-155.8922,20.38437,L3,145,122,205,102,Kalman smoothed,NA
MdTag004,83742,8/10/2008 8:18,-155.91875,20.42624,L0,7232,62,24065,2173,Kalman smoothed,NA
MdTag004,83742,8/10/2008 8:57,-155.92577,20.4403,LA,4553,82,24297,853,Kalman smoothed,NA
MdTag004,83742,8/10/2008 14:28,-155.96806,20.39194,LB,5964,82,7700,4618,Kalman smoothed,NA
MdTag004,83742,8/10/2008 16:16,-155.98683,20.39292,LB,4953,101,5518,4445,Kalman smoothed,NA
MdTag004,83742,8/10/2008 16:58,-155.99336,20.38145,LB,4293,129,4884,3772,Kalman smoothed,NA
MdTag004,83742,8/10/2008 19:46,-156.03751,20.3565,LB,3145,110,5966,1657,Kalman smoothed,NA
MdTag004,83742,8/10/2008 20:46,-156.05597,20.33724,LA,5632,133,14786,2145,Kalman smoothed,NA
MdTag004,83742,8/10/2008 22:25,-156.05912,20.31276,LA,4145,59,11734,1464,Kalman smoothed,NA
MdTag004,83742,8/11/2008 0:03,-155.99685,20.29772,LA,3198,48,6464,1582,Kalman smoothed,NA
MdTag004,83742,8/11/2008 2:36,-155.96133,20.31578,LA,2933,151,15034,572,Kalman smoothed,NA
MdTag004,83742,8/11/2008 6:22,-155.98423,20.42542,L0,1508,1,6806,334,Kalman smoothed,NA
MdTag004,83742,8/11/2008 6:51,-155.98582,20.41216,LA,1020,179,4191,248,Kalman smoothed,NA
MdTag004,83742,8/11/2008 8:04,-156.01111,20.44598,L1,677,80,4166,110,Kalman smoothed,NA
MdTag004,83742,8/11/2008 8:29,-156.00574,20.43492,L2,361,105,839,155,Kalman smoothed,NA
MdTag004,83742,8/11/2008 14:07,-156.01061,20.44648,LB,5575,144,17893,1737,Kalman smoothed,NA
MdTag004,83742,8/11/2008 15:49,-155.95608,20.48116,L1,1322,66,3976,439,Kalman smoothed,NA
MdTag004,83742,8/11/2008 16:49,-155.94108,20.47675,LB,5678,87,6298,5119,Kalman smoothed,NA
MdTag004,83742,8/11/2008 20:33,-155.90457,20.44816,LB,3598,65,4139,3126,Kalman smoothed,NA
MdTag004,83742,8/11/2008 20:57,-155.89782,20.44488,L1,544,78,762,387,Kalman smoothed,NA
MdTag004,83742,8/12/2008 2:55,-156.0246,20.35594,LB,14351,77,24852,8286,Kalman smoothed,NA
MdTag004,83742,8/12/2008 4:09,-156.0922,20.33346,LA,9288,75,77078,1119,Kalman smoothed,NA
MdTag004,83742,8/12/2008 7:40,-156.13646,20.37595,L0,3751,77,54937,256,Kalman smoothed,NA
MdTag004,83742,8/12/2008 8:09,-156.13075,20.38017,L1,943,75,8295,107,Kalman smoothed,NA
MdTag004,83742,8/12/2008 15:02,-156.07028,20.38732,L0,1505,113,5953,380,Kalman smoothed,NA
MdTag004,83742,8/12/2008 15:27,-156.06768,20.38407,L1,1455,30,3416,619,Kalman smoothed,NA
MdTag004,83742,8/12/2008 16:40,-156.06063,20.39664,LB,2745,148,3435,2193,Kalman smoothed,NA
MdTag004,83742,8/12/2008 20:03,-156.05609,20.41922,LB,2291,102,3747,1400,Kalman smoothed,NA
MdTag004,83742,8/12/2008 23:44,-156.06137,20.42759,L0,5555,78,106758,289,Kalman smoothed,NA
MdTag004,83742,8/13/2008 1:30,-156.06172,20.42283,LB,3571,68,5925,2152,Kalman smoothed,NA
MdTag004,83742,8/13/2008 3:56,-156.04674,20.41443,L2,381,39,528,274,Kalman smoothed,NA
MdTag004,83742,8/13/2008 7:16,-156.07694,20.43166,L0,2059,98,12766,332,Kalman smoothed,NA
MdTag004,83742,8/13/2008 7:41,-156.07464,20.4427,L2,326,81,2714,39,Kalman smoothed,NA
MdTag004,83742,8/13/2008 9:04,-156.07064,20.44252,LB,2109,94,2490,1785,Kalman smoothed,NA
MdTag004,83742,8/13/2008 9:24,-156.07314,20.44355,LB,2278,95,2937,1766,Kalman smoothed,NA
MdTag004,83742,8/13/2008 13:59,-156.05784,20.43161,LB,2600,114,3504,1928,Kalman smoothed,NA
MdTag004,83742,8/13/2008 16:29,-156.05931,20.41916,L0,1787,125,4388,727,Kalman smoothed,NA
MdTag004,83742,8/13/2008 16:42,-156.06078,20.4123,L1,512,175,2089,125,Kalman smoothed,NA
MdTag004,83742,8/13/2008 19:50,-156.12002,20.35997,L1,967,140,2631,355,Kalman smoothed,NA
