animal,timestamp,lon,lat,datetime_utc,datetime_hst,date_utc,month,year,season,Date,MEI,Periodmei,MeiStrength,Periodmeifull
ZcTag033,11/29/2014 18:00,-156.1993057,19.88576204,11/29/2014 18:00,11/29/2014 8:00,11/29/2014,11,2014,fall,11/29/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,11/29/2014 22:00,-156.1530486,19.89544467,11/29/2014 22:00,11/29/2014 12:00,11/29/2014,11,2014,fall,11/29/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,11/30/2014 2:00,-156.1067878,19.90511951,11/30/2014 2:00,11/29/2014 16:00,11/30/2014,11,2014,fall,11/30/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,11/30/2014 6:00,-156.1463632,19.92033984,11/30/2014 6:00,11/29/2014 20:00,11/30/2014,11,2014,fall,11/30/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,11/30/2014 10:00,-156.1300791,19.94363506,11/30/2014 10:00,11/30/2014 0:00,11/30/2014,11,2014,fall,11/30/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,11/30/2014 14:00,-156.113792,19.96693041,11/30/2014 14:00,11/30/2014 4:00,11/30/2014,11,2014,fall,11/30/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,11/30/2014 18:00,-156.0950927,19.98930689,11/30/2014 18:00,11/30/2014 8:00,11/30/2014,11,2014,fall,11/30/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,11/30/2014 22:00,-156.0710012,20.01030027,11/30/2014 22:00,11/30/2014 12:00,11/30/2014,11,2014,fall,11/30/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/1/2014 2:00,-156.0536263,20.00209446,12/1/2014 2:00,11/30/2014 16:00,12/1/2014,12,2014,fall,12/1/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/1/2014 6:00,-156.0940507,19.96453745,12/1/2014 6:00,11/30/2014 20:00,12/1/2014,12,2014,fall,12/1/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/1/2014 10:00,-156.1221745,19.96406688,12/1/2014 10:00,12/1/2014 0:00,12/1/2014,12,2014,fall,12/1/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/1/2014 14:00,-156.1502981,19.96359335,12/1/2014 14:00,12/1/2014 4:00,12/1/2014,12,2014,fall,12/1/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/1/2014 18:00,-156.2052725,19.92842873,12/1/2014 18:00,12/1/2014 8:00,12/1/2014,12,2014,fall,12/1/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/1/2014 22:00,-156.2424839,19.90852646,12/1/2014 22:00,12/1/2014 12:00,12/1/2014,12,2014,fall,12/1/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/2/2014 2:00,-156.2387407,19.94663157,12/2/2014 2:00,12/1/2014 16:00,12/2/2014,12,2014,fall,12/2/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/2/2014 6:00,-156.233628,19.9812896,12/2/2014 6:00,12/1/2014 20:00,12/2/2014,12,2014,fall,12/2/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/2/2014 10:00,-156.2120902,20.01738861,12/2/2014 10:00,12/2/2014 0:00,12/2/2014,12,2014,fall,12/2/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/2/2014 14:00,-156.1902943,20.05384446,12/2/2014 14:00,12/2/2014 4:00,12/2/2014,12,2014,fall,12/2/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/2/2014 18:00,-156.1616803,20.04135306,12/2/2014 18:00,12/2/2014 8:00,12/2/2014,12,2014,fall,12/2/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/2/2014 22:00,-156.1336188,19.99642443,12/2/2014 22:00,12/2/2014 12:00,12/2/2014,12,2014,fall,12/2/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/3/2014 2:00,-156.1271773,20.00407426,12/3/2014 2:00,12/2/2014 16:00,12/3/2014,12,2014,fall,12/3/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/3/2014 6:00,-156.1207353,20.01172407,12/3/2014 6:00,12/2/2014 20:00,12/3/2014,12,2014,fall,12/3/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/3/2014 10:00,-156.1148793,20.00172847,12/3/2014 10:00,12/3/2014 0:00,12/3/2014,12,2014,fall,12/3/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/3/2014 14:00,-156.1214139,19.98129988,12/3/2014 14:00,12/3/2014 4:00,12/3/2014,12,2014,fall,12/3/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/3/2014 18:00,-156.1175982,19.95927063,12/3/2014 18:00,12/3/2014 8:00,12/3/2014,12,2014,fall,12/3/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/3/2014 22:00,-156.0881304,19.96066306,12/3/2014 22:00,12/3/2014 12:00,12/3/2014,12,2014,fall,12/3/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/4/2014 2:00,-156.0944142,19.95473476,12/4/2014 2:00,12/3/2014 16:00,12/4/2014,12,2014,fall,12/4/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/4/2014 6:00,-156.1013024,19.94833865,12/4/2014 6:00,12/3/2014 20:00,12/4/2014,12,2014,fall,12/4/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/4/2014 10:00,-156.12086,19.95421154,12/4/2014 10:00,12/4/2014 0:00,12/4/2014,12,2014,fall,12/4/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/4/2014 14:00,-156.1589118,19.96677983,12/4/2014 14:00,12/4/2014 4:00,12/4/2014,12,2014,fall,12/4/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/4/2014 18:00,-156.1819429,19.93333832,12/4/2014 18:00,12/4/2014 8:00,12/4/2014,12,2014,fall,12/4/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/4/2014 22:00,-156.1951589,19.87622052,12/4/2014 22:00,12/4/2014 12:00,12/4/2014,12,2014,fall,12/4/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/5/2014 2:00,-156.1878277,19.93354609,12/5/2014 2:00,12/4/2014 16:00,12/5/2014,12,2014,fall,12/5/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/5/2014 6:00,-156.1737411,19.96183546,12/5/2014 6:00,12/4/2014 20:00,12/5/2014,12,2014,fall,12/5/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/5/2014 10:00,-156.1741128,19.95681466,12/5/2014 10:00,12/5/2014 0:00,12/5/2014,12,2014,fall,12/5/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/5/2014 14:00,-156.1746524,19.9445091,12/5/2014 14:00,12/5/2014 4:00,12/5/2014,12,2014,fall,12/5/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/5/2014 18:00,-156.1785977,19.95449997,12/5/2014 18:00,12/5/2014 8:00,12/5/2014,12,2014,fall,12/5/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/5/2014 22:00,-156.1738496,19.98438238,12/5/2014 22:00,12/5/2014 12:00,12/5/2014,12,2014,fall,12/5/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/6/2014 2:00,-156.092274,19.92949889,12/6/2014 2:00,12/5/2014 16:00,12/6/2014,12,2014,fall,12/6/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/6/2014 6:00,-156.0915474,19.91917103,12/6/2014 6:00,12/5/2014 20:00,12/6/2014,12,2014,fall,12/6/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/6/2014 10:00,-156.1085729,19.95920419,12/6/2014 10:00,12/6/2014 0:00,12/6/2014,12,2014,fall,12/6/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/6/2014 14:00,-156.1410204,19.96774474,12/6/2014 14:00,12/6/2014 4:00,12/6/2014,12,2014,fall,12/6/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/6/2014 18:00,-156.1701303,19.91899485,12/6/2014 18:00,12/6/2014 8:00,12/6/2014,12,2014,fall,12/6/2014,0.3,Neutral,Neutral,Neutral
ZcTag033,12/6/2014 22:00,-156.1963189,19.87386286,12/6/2014 22:00,12/6/2014 12:00,12/6/2014,12,2014,fall,12/6/2014,0.3,Neutral,Neutral,Neutral
ZcTag044,11/2/2015 19:00,-156.2475649,19.84600943,11/2/2015 19:00,11/2/2015 9:00,11/2/2015,11,2015,fall,11/2/2015,1.9,EN,Strong,El Niño
ZcTag044,11/2/2015 23:00,-156.2396567,19.89475587,11/2/2015 23:00,11/2/2015 13:00,11/2/2015,11,2015,fall,11/2/2015,1.9,EN,Strong,El Niño
ZcTag044,11/3/2015 3:00,-156.2369125,19.94633253,11/3/2015 3:00,11/2/2015 17:00,11/3/2015,11,2015,fall,11/3/2015,1.9,EN,Strong,El Niño
ZcTag044,11/3/2015 7:00,-156.2543753,19.97752744,11/3/2015 7:00,11/2/2015 21:00,11/3/2015,11,2015,fall,11/3/2015,1.9,EN,Strong,El Niño
ZcTag044,11/3/2015 11:00,-156.2944714,19.99157752,11/3/2015 11:00,11/3/2015 1:00,11/3/2015,11,2015,fall,11/3/2015,1.9,EN,Strong,El Niño
ZcTag044,11/3/2015 15:00,-156.347944,20.02393689,11/3/2015 15:00,11/3/2015 5:00,11/3/2015,11,2015,fall,11/3/2015,1.9,EN,Strong,El Niño
ZcTag044,11/3/2015 19:00,-156.4293715,20.02814423,11/3/2015 19:00,11/3/2015 9:00,11/3/2015,11,2015,fall,11/3/2015,1.9,EN,Strong,El Niño
ZcTag044,11/3/2015 23:00,-156.461765,20.07343837,11/3/2015 23:00,11/3/2015 13:00,11/3/2015,11,2015,fall,11/3/2015,1.9,EN,Strong,El Niño
ZcTag044,11/4/2015 3:00,-156.4848613,20.09517779,11/4/2015 3:00,11/3/2015 17:00,11/4/2015,11,2015,fall,11/4/2015,1.9,EN,Strong,El Niño
ZcTag044,11/4/2015 7:00,-156.4973081,20.07677016,11/4/2015 7:00,11/3/2015 21:00,11/4/2015,11,2015,fall,11/4/2015,1.9,EN,Strong,El Niño
ZcTag044,11/4/2015 11:00,-156.5334208,20.05155731,11/4/2015 11:00,11/4/2015 1:00,11/4/2015,11,2015,fall,11/4/2015,1.9,EN,Strong,El Niño
ZcTag044,11/4/2015 15:00,-156.59268,20.04381162,11/4/2015 15:00,11/4/2015 5:00,11/4/2015,11,2015,fall,11/4/2015,1.9,EN,Strong,El Niño
ZcTag044,11/4/2015 19:00,-156.6378501,20.09130468,11/4/2015 19:00,11/4/2015 9:00,11/4/2015,11,2015,fall,11/4/2015,1.9,EN,Strong,El Niño
ZcTag044,11/4/2015 23:00,-156.6694887,20.17055958,11/4/2015 23:00,11/4/2015 13:00,11/4/2015,11,2015,fall,11/4/2015,1.9,EN,Strong,El Niño
ZcTag044,11/5/2015 3:00,-156.6965365,20.24348564,11/5/2015 3:00,11/4/2015 17:00,11/5/2015,11,2015,fall,11/5/2015,1.9,EN,Strong,El Niño
ZcTag044,11/5/2015 7:00,-156.7155234,20.2722202,11/5/2015 7:00,11/4/2015 21:00,11/5/2015,11,2015,fall,11/5/2015,1.9,EN,Strong,El Niño
ZcTag044,11/5/2015 11:00,-156.7155634,20.25401297,11/5/2015 11:00,11/5/2015 1:00,11/5/2015,11,2015,fall,11/5/2015,1.9,EN,Strong,El Niño
ZcTag044,11/5/2015 15:00,-156.7099947,20.2290747,11/5/2015 15:00,11/5/2015 5:00,11/5/2015,11,2015,fall,11/5/2015,1.9,EN,Strong,El Niño
ZcTag044,11/5/2015 19:00,-156.7080751,20.22428982,11/5/2015 19:00,11/5/2015 9:00,11/5/2015,11,2015,fall,11/5/2015,1.9,EN,Strong,El Niño
ZcTag044,11/5/2015 23:00,-156.6712755,20.23579482,11/5/2015 23:00,11/5/2015 13:00,11/5/2015,11,2015,fall,11/5/2015,1.9,EN,Strong,El Niño
ZcTag044,11/6/2015 3:00,-156.6163209,20.24801326,11/6/2015 3:00,11/5/2015 17:00,11/6/2015,11,2015,fall,11/6/2015,1.9,EN,Strong,El Niño
ZcTag044,11/6/2015 7:00,-156.6244219,20.2201603,11/6/2015 7:00,11/5/2015 21:00,11/6/2015,11,2015,fall,11/6/2015,1.9,EN,Strong,El Niño
ZcTag044,11/6/2015 11:00,-156.6216406,20.16172611,11/6/2015 11:00,11/6/2015 1:00,11/6/2015,11,2015,fall,11/6/2015,1.9,EN,Strong,El Niño
ZcTag044,11/6/2015 15:00,-156.6032351,20.12761729,11/6/2015 15:00,11/6/2015 5:00,11/6/2015,11,2015,fall,11/6/2015,1.9,EN,Strong,El Niño
ZcTag044,11/6/2015 19:00,-156.5822605,20.18620083,11/6/2015 19:00,11/6/2015 9:00,11/6/2015,11,2015,fall,11/6/2015,1.9,EN,Strong,El Niño
ZcTag044,11/6/2015 23:00,-156.5710847,20.22059109,11/6/2015 23:00,11/6/2015 13:00,11/6/2015,11,2015,fall,11/6/2015,1.9,EN,Strong,El Niño
ZcTag044,11/7/2015 3:00,-156.5689086,20.21303269,11/7/2015 3:00,11/6/2015 17:00,11/7/2015,11,2015,fall,11/7/2015,1.9,EN,Strong,El Niño
ZcTag044,11/7/2015 7:00,-156.5910456,20.17709976,11/7/2015 7:00,11/6/2015 21:00,11/7/2015,11,2015,fall,11/7/2015,1.9,EN,Strong,El Niño
ZcTag044,11/7/2015 11:00,-156.6259397,20.14054417,11/7/2015 11:00,11/7/2015 1:00,11/7/2015,11,2015,fall,11/7/2015,1.9,EN,Strong,El Niño
ZcTag044,11/7/2015 15:00,-156.6397989,20.09033744,11/7/2015 15:00,11/7/2015 5:00,11/7/2015,11,2015,fall,11/7/2015,1.9,EN,Strong,El Niño
ZcTag044,11/7/2015 19:00,-156.6022076,20.05413624,11/7/2015 19:00,11/7/2015 9:00,11/7/2015,11,2015,fall,11/7/2015,1.9,EN,Strong,El Niño
ZcTag044,11/7/2015 23:00,-156.6290118,20.10613504,11/7/2015 23:00,11/7/2015 13:00,11/7/2015,11,2015,fall,11/7/2015,1.9,EN,Strong,El Niño
ZcTag044,11/8/2015 3:00,-156.6712163,20.16903295,11/8/2015 3:00,11/7/2015 17:00,11/8/2015,11,2015,fall,11/8/2015,1.9,EN,Strong,El Niño
ZcTag044,11/8/2015 7:00,-156.6934752,20.14300807,11/8/2015 7:00,11/7/2015 21:00,11/8/2015,11,2015,fall,11/8/2015,1.9,EN,Strong,El Niño
ZcTag044,11/8/2015 11:00,-156.7136479,20.12496492,11/8/2015 11:00,11/8/2015 1:00,11/8/2015,11,2015,fall,11/8/2015,1.9,EN,Strong,El Niño
ZcTag044,11/8/2015 15:00,-156.7245684,20.12797548,11/8/2015 15:00,11/8/2015 5:00,11/8/2015,11,2015,fall,11/8/2015,1.9,EN,Strong,El Niño
ZcTag044,11/8/2015 19:00,-156.6947245,20.13789699,11/8/2015 19:00,11/8/2015 9:00,11/8/2015,11,2015,fall,11/8/2015,1.9,EN,Strong,El Niño
ZcTag044,11/8/2015 23:00,-156.6257858,20.14893568,11/8/2015 23:00,11/8/2015 13:00,11/8/2015,11,2015,fall,11/8/2015,1.9,EN,Strong,El Niño
ZcTag044,11/9/2015 3:00,-156.5553155,20.15825939,11/9/2015 3:00,11/8/2015 17:00,11/9/2015,11,2015,fall,11/9/2015,1.9,EN,Strong,El Niño
ZcTag044,11/9/2015 7:00,-156.5206669,20.15210474,11/9/2015 7:00,11/8/2015 21:00,11/9/2015,11,2015,fall,11/9/2015,1.9,EN,Strong,El Niño
ZcTag044,11/9/2015 11:00,-156.5253077,20.11716103,11/9/2015 11:00,11/9/2015 1:00,11/9/2015,11,2015,fall,11/9/2015,1.9,EN,Strong,El Niño
ZcTag044,11/9/2015 15:00,-156.5414235,20.09548733,11/9/2015 15:00,11/9/2015 5:00,11/9/2015,11,2015,fall,11/9/2015,1.9,EN,Strong,El Niño
ZcTag044,11/9/2015 19:00,-156.5435745,20.17405337,11/9/2015 19:00,11/9/2015 9:00,11/9/2015,11,2015,fall,11/9/2015,1.9,EN,Strong,El Niño
ZcTag044,11/9/2015 23:00,-156.5449991,20.22902761,11/9/2015 23:00,11/9/2015 13:00,11/9/2015,11,2015,fall,11/9/2015,1.9,EN,Strong,El Niño
ZcTag044,11/10/2015 3:00,-156.5435803,20.21869682,11/10/2015 3:00,11/9/2015 17:00,11/10/2015,11,2015,fall,11/10/2015,1.9,EN,Strong,El Niño
ZcTag044,11/10/2015 7:00,-156.5296058,20.18895037,11/10/2015 7:00,11/9/2015 21:00,11/10/2015,11,2015,fall,11/10/2015,1.9,EN,Strong,El Niño
ZcTag044,11/10/2015 11:00,-156.4967828,20.16037442,11/10/2015 11:00,11/10/2015 1:00,11/10/2015,11,2015,fall,11/10/2015,1.9,EN,Strong,El Niño
ZcTag044,11/10/2015 15:00,-156.4811485,20.14063703,11/10/2015 15:00,11/10/2015 5:00,11/10/2015,11,2015,fall,11/10/2015,1.9,EN,Strong,El Niño
ZcTag044,11/10/2015 19:00,-156.5387298,20.13444063,11/10/2015 19:00,11/10/2015 9:00,11/10/2015,11,2015,fall,11/10/2015,1.9,EN,Strong,El Niño
ZcTag044,11/10/2015 23:00,-156.6101705,20.18268408,11/10/2015 23:00,11/10/2015 13:00,11/10/2015,11,2015,fall,11/10/2015,1.9,EN,Strong,El Niño
ZcTag044,11/11/2015 3:00,-156.6408001,20.27704393,11/11/2015 3:00,11/10/2015 17:00,11/11/2015,11,2015,fall,11/11/2015,1.9,EN,Strong,El Niño
ZcTag044,11/11/2015 7:00,-156.6351384,20.28849538,11/11/2015 7:00,11/10/2015 21:00,11/11/2015,11,2015,fall,11/11/2015,1.9,EN,Strong,El Niño
ZcTag044,11/11/2015 11:00,-156.6222594,20.22181091,11/11/2015 11:00,11/11/2015 1:00,11/11/2015,11,2015,fall,11/11/2015,1.9,EN,Strong,El Niño
ZcTag044,11/11/2015 15:00,-156.5656555,20.15155433,11/11/2015 15:00,11/11/2015 5:00,11/11/2015,11,2015,fall,11/11/2015,1.9,EN,Strong,El Niño
ZcTag044,11/11/2015 19:00,-156.4594393,20.1233303,11/11/2015 19:00,11/11/2015 9:00,11/11/2015,11,2015,fall,11/11/2015,1.9,EN,Strong,El Niño
ZcTag044,11/11/2015 23:00,-156.337818,20.10134014,11/11/2015 23:00,11/11/2015 13:00,11/11/2015,11,2015,fall,11/11/2015,1.9,EN,Strong,El Niño
ZcTag044,11/12/2015 3:00,-156.3407239,20.04460934,11/12/2015 3:00,11/11/2015 17:00,11/12/2015,11,2015,fall,11/12/2015,1.9,EN,Strong,El Niño
ZcTag044,11/12/2015 7:00,-156.3990127,19.96799443,11/12/2015 7:00,11/11/2015 21:00,11/12/2015,11,2015,fall,11/12/2015,1.9,EN,Strong,El Niño
ZcTag044,11/12/2015 11:00,-156.3783184,19.90089124,11/12/2015 11:00,11/12/2015 1:00,11/12/2015,11,2015,fall,11/12/2015,1.9,EN,Strong,El Niño
ZcTag044,11/12/2015 15:00,-156.3166724,19.88762606,11/12/2015 15:00,11/12/2015 5:00,11/12/2015,11,2015,fall,11/12/2015,1.9,EN,Strong,El Niño
ZcTag044,11/12/2015 19:00,-156.2581366,19.89956814,11/12/2015 19:00,11/12/2015 9:00,11/12/2015,11,2015,fall,11/12/2015,1.9,EN,Strong,El Niño
ZcTag044,11/12/2015 23:00,-156.3394567,19.95610233,11/12/2015 23:00,11/12/2015 13:00,11/12/2015,11,2015,fall,11/12/2015,1.9,EN,Strong,El Niño
ZcTag044,11/13/2015 3:00,-156.3590418,19.93175906,11/13/2015 3:00,11/12/2015 17:00,11/13/2015,11,2015,fall,11/13/2015,1.9,EN,Strong,El Niño
ZcTag044,11/13/2015 7:00,-156.3707604,19.93958058,11/13/2015 7:00,11/12/2015 21:00,11/13/2015,11,2015,fall,11/13/2015,1.9,EN,Strong,El Niño
ZcTag044,11/13/2015 11:00,-156.4055705,19.96021415,11/13/2015 11:00,11/13/2015 1:00,11/13/2015,11,2015,fall,11/13/2015,1.9,EN,Strong,El Niño
ZcTag044,11/13/2015 15:00,-156.4597475,19.98897143,11/13/2015 15:00,11/13/2015 5:00,11/13/2015,11,2015,fall,11/13/2015,1.9,EN,Strong,El Niño
ZcTag044,11/13/2015 19:00,-156.5253495,20.04995473,11/13/2015 19:00,11/13/2015 9:00,11/13/2015,11,2015,fall,11/13/2015,1.9,EN,Strong,El Niño
ZcTag044,11/13/2015 23:00,-156.5469818,20.13287331,11/13/2015 23:00,11/13/2015 13:00,11/13/2015,11,2015,fall,11/13/2015,1.9,EN,Strong,El Niño
ZcTag044,11/14/2015 3:00,-156.5423919,20.16561893,11/14/2015 3:00,11/13/2015 17:00,11/14/2015,11,2015,fall,11/14/2015,1.9,EN,Strong,El Niño
ZcTag044,11/14/2015 7:00,-156.5395847,20.17354597,11/14/2015 7:00,11/13/2015 21:00,11/14/2015,11,2015,fall,11/14/2015,1.9,EN,Strong,El Niño
ZcTag044,11/14/2015 11:00,-156.5445444,20.18045086,11/14/2015 11:00,11/14/2015 1:00,11/14/2015,11,2015,fall,11/14/2015,1.9,EN,Strong,El Niño
ZcTag044,11/14/2015 15:00,-156.5482019,20.19471641,11/14/2015 15:00,11/14/2015 5:00,11/14/2015,11,2015,fall,11/14/2015,1.9,EN,Strong,El Niño
ZcTag044,11/14/2015 19:00,-156.5440767,20.22955486,11/14/2015 19:00,11/14/2015 9:00,11/14/2015,11,2015,fall,11/14/2015,1.9,EN,Strong,El Niño
ZcTag044,11/14/2015 23:00,-156.5510505,20.29045895,11/14/2015 23:00,11/14/2015 13:00,11/14/2015,11,2015,fall,11/14/2015,1.9,EN,Strong,El Niño
ZcTag044,11/15/2015 3:00,-156.5954681,20.37640819,11/15/2015 3:00,11/14/2015 17:00,11/15/2015,11,2015,fall,11/15/2015,1.9,EN,Strong,El Niño
ZcTag044,11/15/2015 7:00,-156.6060604,20.38413685,11/15/2015 7:00,11/14/2015 21:00,11/15/2015,11,2015,fall,11/15/2015,1.9,EN,Strong,El Niño
ZcTag044,11/15/2015 11:00,-156.6353735,20.38917377,11/15/2015 11:00,11/15/2015 1:00,11/15/2015,11,2015,fall,11/15/2015,1.9,EN,Strong,El Niño
ZcTag044,11/15/2015 15:00,-156.6972212,20.39310827,11/15/2015 15:00,11/15/2015 5:00,11/15/2015,11,2015,fall,11/15/2015,1.9,EN,Strong,El Niño
ZcTag044,11/15/2015 19:00,-156.7557307,20.35874691,11/15/2015 19:00,11/15/2015 9:00,11/15/2015,11,2015,fall,11/15/2015,1.9,EN,Strong,El Niño
ZcTag044,11/15/2015 23:00,-156.7695835,20.33273491,11/15/2015 23:00,11/15/2015 13:00,11/15/2015,11,2015,fall,11/15/2015,1.9,EN,Strong,El Niño
ZcTag044,11/16/2015 3:00,-156.7579344,20.3203455,11/16/2015 3:00,11/15/2015 17:00,11/16/2015,11,2015,fall,11/16/2015,1.9,EN,Strong,El Niño
ZcTag044,11/16/2015 7:00,-156.7242099,20.29281014,11/16/2015 7:00,11/15/2015 21:00,11/16/2015,11,2015,fall,11/16/2015,1.9,EN,Strong,El Niño
ZcTag044,11/16/2015 11:00,-156.6494451,20.25728904,11/16/2015 11:00,11/16/2015 1:00,11/16/2015,11,2015,fall,11/16/2015,1.9,EN,Strong,El Niño
ZcTag044,11/16/2015 15:00,-156.5844928,20.21084141,11/16/2015 15:00,11/16/2015 5:00,11/16/2015,11,2015,fall,11/16/2015,1.9,EN,Strong,El Niño
ZcTag044,11/16/2015 19:00,-156.5641568,20.21062008,11/16/2015 19:00,11/16/2015 9:00,11/16/2015,11,2015,fall,11/16/2015,1.9,EN,Strong,El Niño
ZcTag044,11/16/2015 23:00,-156.5024246,20.16325578,11/16/2015 23:00,11/16/2015 13:00,11/16/2015,11,2015,fall,11/16/2015,1.9,EN,Strong,El Niño
ZcTag044,11/17/2015 3:00,-156.4374418,20.16813455,11/17/2015 3:00,11/16/2015 17:00,11/17/2015,11,2015,fall,11/17/2015,1.9,EN,Strong,El Niño
ZcTag044,11/17/2015 7:00,-156.4061959,20.16828552,11/17/2015 7:00,11/16/2015 21:00,11/17/2015,11,2015,fall,11/17/2015,1.9,EN,Strong,El Niño
ZcTag044,11/17/2015 11:00,-156.3811878,20.09288127,11/17/2015 11:00,11/17/2015 1:00,11/17/2015,11,2015,fall,11/17/2015,1.9,EN,Strong,El Niño
ZcTag044,11/17/2015 15:00,-156.3516044,20.03644301,11/17/2015 15:00,11/17/2015 5:00,11/17/2015,11,2015,fall,11/17/2015,1.9,EN,Strong,El Niño
ZcTag044,11/17/2015 19:00,-156.3206553,20.03358933,11/17/2015 19:00,11/17/2015 9:00,11/17/2015,11,2015,fall,11/17/2015,1.9,EN,Strong,El Niño
ZcTag044,11/17/2015 23:00,-156.2975908,20.02472024,11/17/2015 23:00,11/17/2015 13:00,11/17/2015,11,2015,fall,11/17/2015,1.9,EN,Strong,El Niño
ZcTag044,11/18/2015 3:00,-156.2784296,20.00500922,11/18/2015 3:00,11/17/2015 17:00,11/18/2015,11,2015,fall,11/18/2015,1.9,EN,Strong,El Niño
ZcTag044,11/18/2015 7:00,-156.2658134,19.96686787,11/18/2015 7:00,11/17/2015 21:00,11/18/2015,11,2015,fall,11/18/2015,1.9,EN,Strong,El Niño
ZcTag044,11/18/2015 11:00,-156.2519868,19.926185,11/18/2015 11:00,11/18/2015 1:00,11/18/2015,11,2015,fall,11/18/2015,1.9,EN,Strong,El Niño
ZcTag044,11/18/2015 15:00,-156.2340989,19.89866765,11/18/2015 15:00,11/18/2015 5:00,11/18/2015,11,2015,fall,11/18/2015,1.9,EN,Strong,El Niño
ZcTag044,11/18/2015 19:00,-156.2218699,19.89760869,11/18/2015 19:00,11/18/2015 9:00,11/18/2015,11,2015,fall,11/18/2015,1.9,EN,Strong,El Niño
ZcTag044,11/18/2015 23:00,-156.2192288,19.90885023,11/18/2015 23:00,11/18/2015 13:00,11/18/2015,11,2015,fall,11/18/2015,1.9,EN,Strong,El Niño
ZcTag044,11/19/2015 3:00,-156.2281772,19.92593695,11/19/2015 3:00,11/18/2015 17:00,11/19/2015,11,2015,fall,11/19/2015,1.9,EN,Strong,El Niño
ZcTag044,11/19/2015 7:00,-156.2644258,19.94027058,11/19/2015 7:00,11/18/2015 21:00,11/19/2015,11,2015,fall,11/19/2015,1.9,EN,Strong,El Niño
ZcTag044,11/19/2015 11:00,-156.333765,19.98865301,11/19/2015 11:00,11/19/2015 1:00,11/19/2015,11,2015,fall,11/19/2015,1.9,EN,Strong,El Niño
ZcTag044,11/19/2015 15:00,-156.4086432,20.05271379,11/19/2015 15:00,11/19/2015 5:00,11/19/2015,11,2015,fall,11/19/2015,1.9,EN,Strong,El Niño
ZcTag044,11/19/2015 19:00,-156.4651135,20.11581455,11/19/2015 19:00,11/19/2015 9:00,11/19/2015,11,2015,fall,11/19/2015,1.9,EN,Strong,El Niño
ZcTag044,11/19/2015 23:00,-156.5130118,20.16676119,11/19/2015 23:00,11/19/2015 13:00,11/19/2015,11,2015,fall,11/19/2015,1.9,EN,Strong,El Niño
ZcTag044,11/20/2015 3:00,-156.5644295,20.17603423,11/20/2015 3:00,11/19/2015 17:00,11/20/2015,11,2015,fall,11/20/2015,1.9,EN,Strong,El Niño
ZcTag044,11/20/2015 7:00,-156.6435407,20.15125772,11/20/2015 7:00,11/19/2015 21:00,11/20/2015,11,2015,fall,11/20/2015,1.9,EN,Strong,El Niño
ZcTag044,11/20/2015 11:00,-156.6799272,20.13905763,11/20/2015 11:00,11/20/2015 1:00,11/20/2015,11,2015,fall,11/20/2015,1.9,EN,Strong,El Niño
